A7,A6,A5,A4,A3,A2,A1,A0,B7,B6,B5,B4,B3,B2,B1,B0,,Q0
0,0,0,1,0,1,1,1,0,0,1,1,1,1,0,1,,0
0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,,0
0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,,0
0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,,0
0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,1,,0
0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,,0
0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,,0
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,0,,0
0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,,0
0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,,0
0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,1,,0
0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,0,,0
0,0,0,1,0,1,1,1,0,1,0,0,1,0,0,1,,0
0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,0,,0
0,0,0,1,0,1,1,1,0,1,0,0,1,0,1,1,,0
0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,0,,0
0,0,0,1,0,1,1,1,0,1,0,0,1,1,0,1,,0
0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,0,,0
0,0,0,1,0,1,1,1,0,1,0,0,1,1,1,1,,0
0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,,0
0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,,0
0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,0,,0
0,0,0,1,0,1,1,1,0,1,0,1,0,0,1,1,,0
0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,,0
0,0,0,1,0,1,1,1,0,1,0,1,0,1,0,1,,0
0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,0,,0
0,0,0,1,0,1,1,1,0,1,0,1,0,1,1,1,,0
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,,0
0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,,0
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,0,,0
0,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,,0
0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,0,,0
0,0,0,1,0,1,1,1,0,1,0,1,1,1,0,1,,0
0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,0,,0
0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,,0
0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,0,,0
0,0,0,1,0,1,1,1,0,1,1,0,0,0,0,1,,0
0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,0,,0
0,0,0,1,0,1,1,1,0,1,1,0,0,0,1,1,,0
0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,,0
0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,1,,0
0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,0,,0
0,0,0,1,0,1,1,1,0,1,1,0,0,1,1,1,,0
0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,0,,0
0,0,0,1,0,1,1,1,0,1,1,0,1,0,0,1,,0
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,0,,0
0,0,0,1,0,1,1,1,0,1,1,0,1,0,1,1,,0
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,,0
0,0,0,1,0,1,1,1,0,1,1,0,1,1,0,1,,0
0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,,0
0,0,0,1,0,1,1,1,0,1,1,0,1,1,1,1,,0
0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,0,,0
0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,,0
0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,0,,0
0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,,0
0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,,0
0,0,0,1,0,1,1,1,0,1,1,1,0,1,0,1,,0
0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,0,,0
0,0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,,0
0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,0,,0
0,0,0,1,0,1,1,1,0,1,1,1,1,0,0,1,,0
0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,0,,0
0,0,0,1,0,1,1,1,0,1,1,1,1,0,1,1,,0
0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,,0
0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,1,,0
0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,0,,0
0,0,0,1,0,1,1,1,0,1,1,1,1,1,1,1,,0
0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,,0
0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,,0
0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,,0
0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,1,,0
0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,,0
0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,1,,0
0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,,0
0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,1,,0
0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,,0
0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,,0
0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,0,,0
0,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1,,0
0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,0,,0
0,0,0,1,0,1,1,1,1,0,0,0,1,1,0,1,,0
0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,0,,0
0,0,0,1,0,1,1,1,1,0,0,0,1,1,1,1,,0
0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,,0
0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,,0
0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,0,,0
0,0,0,1,0,1,1,1,1,0,0,1,0,0,1,1,,0
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,,0
0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,1,,0
0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,0,,0
0,0,0,1,0,1,1,1,1,0,0,1,0,1,1,1,,0
0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,0,,0
0,0,0,1,0,1,1,1,1,0,0,1,1,0,0,1,,0
0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,0,,0
0,0,0,1,0,1,1,1,1,0,0,1,1,0,1,1,,0
0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,,0
0,0,0,1,0,1,1,1,1,0,0,1,1,1,0,1,,0
0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,0,,0
0,0,0,1,0,1,1,1,1,0,0,1,1,1,1,1,,0
0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,,0
0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,,0
0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,,0
0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,1,,0
0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,0,,0
0,0,0,1,0,1,1,1,1,0,1,0,0,1,0,1,,0
0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,0,,0
0,0,0,1,0,1,1,1,1,0,1,0,0,1,1,1,,0
0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,,0
0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,,0
0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,0,,0
0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,,0
0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,0,,0
0,0,0,1,0,1,1,1,1,0,1,0,1,1,0,1,,0
0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,0,,0
0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,,0
0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,,0
0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,,0
0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,0,,0
0,0,0,1,0,1,1,1,1,0,1,1,0,0,1,1,,0
0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,0,,0
0,0,0,1,0,1,1,1,1,0,1,1,0,1,0,1,,0
0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,0,,0
0,0,0,1,0,1,1,1,1,0,1,1,0,1,1,1,,0
0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,0,,0
0,0,0,1,0,1,1,1,1,0,1,1,1,0,0,1,,0
0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,0,,0
0,0,0,1,0,1,1,1,1,0,1,1,1,0,1,1,,0
0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,0,,0
0,0,0,1,0,1,1,1,1,0,1,1,1,1,0,1,,0
0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,0,,0
0,0,0,1,0,1,1,1,1,0,1,1,1,1,1,1,,0
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,0,,0
0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,,0
0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,0,,0
0,0,0,1,0,1,1,1,1,1,0,0,0,0,1,1,,0
0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,0,,0
0,0,0,1,0,1,1,1,1,1,0,0,0,1,0,1,,0
0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,0,,0
0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,,0
0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,0,,0
0,0,0,1,0,1,1,1,1,1,0,0,1,0,0,1,,0
0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,0,,0
0,0,0,1,0,1,1,1,1,1,0,0,1,0,1,1,,0
0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,0,,0
0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1,,0
0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,0,,0
0,0,0,1,0,1,1,1,1,1,0,0,1,1,1,1,,0
0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,,0
0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,1,,0
0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,0,,0
0,0,0,1,0,1,1,1,1,1,0,1,0,0,1,1,,0
0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,0,,0
0,0,0,1,0,1,1,1,1,1,0,1,0,1,0,1,,0
0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,,0
0,0,0,1,0,1,1,1,1,1,0,1,0,1,1,1,,0
0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,0,,0
0,0,0,1,0,1,1,1,1,1,0,1,1,0,0,1,,0
0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,0,,0
0,0,0,1,0,1,1,1,1,1,0,1,1,0,1,1,,0
0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,0,,0
0,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,,0
0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,0,,0
0,0,0,1,0,1,1,1,1,1,0,1,1,1,1,1,,0
0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,,0
0,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,,0
0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,0,,0
0,0,0,1,0,1,1,1,1,1,1,0,0,0,1,1,,0
0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,0,,0
0,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,,0
0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,0,,0
0,0,0,1,0,1,1,1,1,1,1,0,0,1,1,1,,0
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,0,,0
0,0,0,1,0,1,1,1,1,1,1,0,1,0,0,1,,0
0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,0,,0
0,0,0,1,0,1,1,1,1,1,1,0,1,0,1,1,,0
0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,0,,0
0,0,0,1,0,1,1,1,1,1,1,0,1,1,0,1,,0
0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,0,,0
0,0,0,1,0,1,1,1,1,1,1,0,1,1,1,1,,0
0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,0,,0
0,0,0,1,0,1,1,1,1,1,1,1,0,0,0,1,,0
0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,0,,0
0,0,0,1,0,1,1,1,1,1,1,1,0,0,1,1,,0
0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,,0
0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,1,,0
0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,,0
0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,,0
0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,0,,0
0,0,0,1,0,1,1,1,1,1,1,1,1,0,0,1,,0
0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,0,,0
0,0,0,1,0,1,1,1,1,1,1,1,1,0,1,1,,0
0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,0,,0
0,0,0,1,0,1,1,1,1,1,1,1,1,1,0,1,,0
0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,0,,0
0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,,0
0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,,0
0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,,0
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,,0
0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,,0
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,,0
0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,,0
0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,,0
0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,1,,0
0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0,,0
0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,,0
0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,,0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,,0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,1,,0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,,0
0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,,0
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,,1
0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,,0
0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,,0
0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,1,,0
0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,0,,0
0,0,0,1,1,0,0,0,0,0,0,1,1,1,0,1,,0
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,,0
0,0,0,1,1,0,0,0,0,0,0,1,1,1,1,1,,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,,0
0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,,0
0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,1,,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,,0
0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,,0
0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,,0
0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,,0
0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,,0
0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,1,,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,,0
0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,1,,0
0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,0,,0
0,0,0,1,1,0,0,0,0,0,1,1,0,1,0,1,,0
0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,,0
0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,1,,0
0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,,0
0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,,0
0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,,0
0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,1,,0
0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,0,,0
0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,,0
0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,,0
0,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,,0
0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,,0
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,,0
0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,,0
0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,,0
0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,1,,0
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,,0
0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,,0
0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,,0
0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,,0
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,,0
0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,,0
0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,,0
0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,1,,0
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,,0
0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,,0
0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,,0
0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,1,,0
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,,0
0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,,0
0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,,0
0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,1,,0
0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,,0
0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,,0
0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,,0
0,0,0,1,1,0,0,0,0,1,0,1,1,0,1,1,,0
0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,,0
0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,1,,0
0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,,0
0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,1,,0
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,,0
0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,,0
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,,0
0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,,0
0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,0,,0
0,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,,0
0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,,0
0,0,0,1,1,0,0,0,0,1,1,0,0,1,1,1,,0
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,,0
0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,,0
0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,,0
0,0,0,1,1,0,0,0,0,1,1,0,1,0,1,1,,0
0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,,0
0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,,0
0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0,,0
0,0,0,1,1,0,0,0,0,1,1,0,1,1,1,1,,0
0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,,0
0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,1,,0
0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,,0
0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1,,0
0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,0,,0
0,0,0,1,1,0,0,0,0,1,1,1,0,1,0,1,,0
0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,,0
0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,1,,0
0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,,0
0,0,0,1,1,0,0,0,0,1,1,1,1,0,0,1,,0
0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,0,,0
0,0,0,1,1,0,0,0,0,1,1,1,1,0,1,1,,0
0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,0,,0
0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,,0
0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,0,,0
0,0,0,1,1,0,0,0,0,1,1,1,1,1,1,1,,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,,0
0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,,0
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,,0
0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,,0
0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,,0
0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,1,,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,,0
0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,,0
0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,,0
0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,,0
0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,0,,0
0,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,,0
0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,,0
0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,,0
0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,,0
0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,,0
0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,,0
0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,,0
0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,0,,0
0,0,0,1,1,0,0,0,1,0,0,1,0,1,1,1,,0
0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,,0
0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,,0
0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,,0
0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,,0
0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,,0
0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,1,,0
0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,0,,0
0,0,0,1,1,0,0,0,1,0,0,1,1,1,1,1,,0
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,,0
0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,,0
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,,0
0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,1,,0
0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,,0
0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,,0
0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,0,,0
0,0,0,1,1,0,0,0,1,0,1,0,0,1,1,1,,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,,0
0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,,0
0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,,0
0,0,0,1,1,0,0,0,1,0,1,0,1,1,0,1,,0
0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,0,,0
0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,1,,0
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,,0
0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,,0
0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,0,,0
0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,,0
0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,0,,0
0,0,0,1,1,0,0,0,1,0,1,1,0,1,0,1,,0
0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,0,,0
0,0,0,1,1,0,0,0,1,0,1,1,0,1,1,1,,0
0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,,0
0,0,0,1,1,0,0,0,1,0,1,1,1,0,0,1,,0
0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,,0
0,0,0,1,1,0,0,0,1,0,1,1,1,0,1,1,,0
0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,0,,0
0,0,0,1,1,0,0,0,1,0,1,1,1,1,0,1,,0
0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,0,,0
0,0,0,1,1,0,0,0,1,0,1,1,1,1,1,1,,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,,0
0,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,,0
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,,0
0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,,0
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,0,,0
0,0,0,1,1,0,0,0,1,1,0,0,0,1,1,1,,0
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,,0
0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,,0
0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,,0
